index_distillery,whisky_name_raw_index,source_url_index,dedupe_hash,match_method,match_confidence,page_type,audit_reasons
Aberfeldy,"Aberfeldy 12 yo (40%, OB, circa 2005)",https://www.whiskyfun.com/archiveoctober05-2.html#221005,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberfeldy,"Aberfeldy 12 yo (40%, OB, +/- 2009)",https://www.whiskyfun.com/archivejuly10-2.html#250710,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberfeldy,"Aberfeldy 18 yo (54.9%, OB, Chris Anderson's Cask, 248 bottles, Bottled +/- 2010)",https://www.whiskyfun.com/archivejanuary11-1.html#030111,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberfeldy,"Aberfeldy 25 yo (40%, OB)",https://www.whiskyfun.com/ArchiveMarch04.html#050304,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberfeldy,"Aberfeldy 19 yo 1991/2010 (56.7%, OB for La Maison du Whisky, 186 bottles)",https://www.whiskyfun.com/archiveoctober10-1.html#131010,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberfeldy,"Aberfeldy 24 yo 1975/1999 (55.4%, The Bottlers, cask #3947) - by Angus",https://www.whiskyfun.com/archiveapril18-1-Jack-Daniels-Wolfburn-Laphroaig.html#070418,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry; multiple_candidates
Aberfeldy,"Aberfeldy 25 yo 1975/2001 (57%, Cadenhead Bond Reserve, Sherry Hog., 228 bottles)",https://www.whiskyfun.com/archivemarch06-1.html#070306,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberfeldy,"Aberfeldy 16 yo 1966 (40%, G&M CC old brown label)",https://www.whiskyfun.com/ArchiveSeptember04.html#050904,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberfeldy,"Aberfeldy 1974 (40%, G&M Connoisseur’s Choice, old map label)",https://www.whiskyfun.com/archiveaugust05-1.html#130805,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberfeldy,"Aberfeldy 1989/2007 (43%, G&M Connoisseur’s Choice)",https://www.whiskyfun.com/archivenovember07-2.html#171107,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberfeldy,"Aberfeldy 1990/2010 (43%, Gordon & MacPhail, Connoisseur’s Choice, refill sherry)",https://www.whiskyfun.com/archivejuly11-2.html#300711,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour A’bunadh batch #8 (60.2%, OB)",https://www.whiskyfun.com/ArchiveMay04.html#060504,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour a’bunadh batch #10 (59.8%, OB, 2003)",https://www.whiskyfun.com/ArchiveFebruary05-1.html#140205,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour Abunad'h batch #11 (59.8%, OB)",https://www.whiskyfun.com/ArchiveMarch04.html#050304,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour A’bunadh batch #13 (59.8%, OB, 2004)",https://www.whiskyfun.com/archivemarch07-1.html#010307,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour A'bunadh batch #15 (59.6%, OB, 2005)",https://www.whiskyfun.com/archivenovember06-2.html#151106,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour A'bunadh batch #20 (60.5%, OB, 2007)",https://www.whiskyfun.com/archivenovember07-1.html#071107,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour 'A'bunadh' Batch #30 NAS (59.8%, OB, +/- 2010)",https://www.whiskyfun.com/archivejanuary11-1.html#040111,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour 'A'bunadh' Batch #35 (60.3%, OB, +/-2011)",https://www.whiskyfun.com/archiveaugust11-1.html#040811,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour 5 yo (40%, OB, Liquorama Italy, 80’s)",https://www.whiskyfun.com/ArchiveMay04.html#010504,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour 5 yo 'Pure Malt' (40%, OB, 1980s) - by Angus",https://www.whiskyfun.com/archiveoctober22-1-Talisker-Dalmore.html#011022,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry; multiple_candidates
Aberlour,"Aberlour-Glenlivet 8 yo (50%, OB, cube shaped bottle, small cork stopper, 70’s)",https://www.whiskyfun.com/ArchiveMarch05-1.html#110305,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour-Glenlivet 8 yo (50%, OB, black plastic screwcap, rotation 1974)",https://www.whiskyfun.com/archiveapril08-1.html#140408,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour-Glenlivet 8 yo 1965 (50%, OB, Cube bottle, small cork, Rinaldi Import)",https://www.whiskyfun.com/archiveseptember11-2.html#290911,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour-Glenlivet 12 yo (40%, OB, 'pure malt', square bottle, 1970's)",https://www.whiskyfun.com/archivemay07-1.html#090507,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour 15 yo ‘Cuvée Marie d’Ecosse’ (43%, OB)",https://www.whiskyfun.com/ArchiveSeptember04.html#270904,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour Glenlivet 8 yo 1964 (50%, OB, cube shaped)",https://www.whiskyfun.com/archiveapril06-2.html#150406,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour 25 yo 1964/1989 (43%, OB, 75cl)",https://www.whiskyfun.com/archivejanuary20-1-Fettercairn-Glenlivet.html#060120,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour 30 yo 1975/2005 (49.2%, OB, cask #4556, 168 bottles)",https://www.whiskyfun.com/archiveseptember05-2.html#290905,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour 30 yo 1975/2006 (48.9%, OB, cask #4577)",https://www.whiskyfun.com/archiveoctober06-1.html#131006,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour 14 yo 1992/2008 (58.2%, OB for LMDW, casks 235/8641, 150 bottles)",https://www.whiskyfun.com/archiveseptember08-2.html#300908,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour 20 yo 1997/2018 (59.1%, OB ‘Distillery Reserve Collection’, cask #9057, sherry butt, 1056 bottles) - by Angus",https://www.whiskyfun.com/archivedecember18-1-Caol-Ila-Glenlivet.html#011218,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry; multiple_candidates
Aberlour,"Aberlour 21 yo 1999/2020 (51.2%, OB, selected by La Maison du Whisky for Jack Tar, Poland, 1st fill American oak barrel, cask #3856, 156 bottles)",https://www.whiskyfun.com/archivemarch22-2-Longrow-Glenfiddich.html#310322,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour 1988/2011 (53.2%, Berry Bros & Rudd, cask #5551)",https://www.whiskyfun.com/archiveaugust11-2.html#170811,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour 1990/2002 (59.9%, Blackadder Raw Cask, cask #3318)",https://www.whiskyfun.com/archivejanuary06-2.html#180106,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour-Glenlivet 15 yo 1987/2003 (62.1%, Cadenhead, bourbon cask)",https://www.whiskyfun.com/ArchiveFeb04.html#190204,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour 18 yo 1993/2011 (54.3%, Duncan Taylor, Dimensions, cask #7371)",https://www.whiskyfun.com/archivedecember11-2.html#161211,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour 1990/2009 (54.5%, Malts of Scotland, sherry hogshead, cask #16847, 167 bottles)",https://www.whiskyfun.com/archivemay11-2.html#180511,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour 1989/2011 (49.8%, Scott’s Selection)",https://www.whiskyfun.com/archiveaugust11-2.html#200811,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Aberlour,"Aberlour 25 yo 1993/2019 (54.1%, The Whisky Exchange, hogshead, cask #7366, 162 bottles) - 180620 - by Angus",https://www.whiskyfun.com/archiveaugust20-2-Lagavulin-Talisker.html#290820,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry; multiple_candidates
Aberlour,"Aberlour 20 yo 1990/2010 (52.9%, The Whisky Cask, bourbon cask)",https://www.whiskyfun.com/archiveapril11-1.html#130411,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Abhainn Dearg,"Abhainn Dearg 2010 (64%, OB, new make, cask #06, cask sample)",https://www.whiskyfun.com/archiveapril10-2.html#280410,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Abhainn Dearg,"Spirit of Lewis (40%, OB, Abhainn Dearg Distillery, +/-2010)",https://www.whiskyfun.com/archiveaugust11-1.html#120811,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Allt-A-Bhainne,"Allt A Bhainne 1995/2011 (53.4%, Berry Bros & Rudd, cask #125284)",https://www.whiskyfun.com/archiveapril12-1.html#110412,b245026cc4a6c2cef1b33df73a692c25b0d60b41471988cd8ec410bc6e1b369f,exact_url,1.0,named_scottish_malt_distillery,name_does_not_mention_index_distillery
Allt-A-Bhainne,"Allt-A-Bhainne 1980 (60.5%, Cadenhead, white label, +/-1993)",https://www.whiskyfun.com/archiveapril11-2.html#150411,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Allt-A-Bhainne,"All-A-Bhainne 23 yo 1992/2016 (50%, Cadenhead, Authentic Collection, bourbon barrel, 184 bottles)",https://www.whiskyfun.com/archiveseptember17-2-Lagavulin-Rosebank-Brora.html#150917,018c3b5181fd2b8ef0a8850798f9470051f8e0b08af829b4a55774d4e2ff465c,exact_url,1.0,named_scottish_malt_distillery,name_does_not_mention_index_distillery
Allt-A-Bhainne,"Allt-A-Bhainne 16 yo 1985/2001 (50%, DL OMC)",https://www.whiskyfun.com/ArchiveMarch04.html#240304,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Allt-A-Bhainne,"Allt-A-Bhainne 28 yo 1975/2004 (60.2%, Dun Bheagan, refill sherry, cask #33152, 624 bottles)",https://www.whiskyfun.com/archivefebruary07-1.html#090207,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Allt-A-Bhainne,"Allt A Bhainne 10 yo 1989 (43%, Dun Bheagan)",https://www.whiskyfun.com/archivejune07-2.html#200607,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Allt-A-Bhainne,"Allt-A-Bhainne 11 yo 1997/2008 (46%, Jack Wieber, Scottish Castles, cask #40816)",https://www.whiskyfun.com/archivemay09-1.html#010509,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Allt-A-Bhainne,"Allt-á-Bhainne 21 yo 1991/2012 (55%, Signatory Vintage, hogshead, cask #90114, 282 bottles)",https://www.whiskyfun.com/archivefebruary14-1.html#030214,fa745309ea4e3bc34e10da8fc835b708343fed7aa648549dd654597a634e90f1,exact_url,1.0,named_scottish_malt_distillery,name_does_not_mention_index_distillery
Allt-A-Bhainne,"Allt-a-Bhainne 26 yo 1992/2018 (51.6%, The Single Malts Of Scotland, Elixir Distillers, cask #36, hogshead, 279 bottles) - 190419 - by Angus",https://www.whiskyfun.com/archiveapril19-2-Tomintoul-Imperial.html#190419,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry; multiple_candidates
Allt-A-Bhainne,"Allt-A-Bhainne 13 yo 1979/1993 (43%, The Whisky Castle Tomintoul, cask #026329)",https://www.whiskyfun.com/archivejuly14-2-Glen-Ord-Pisco-Mortlach-Bunnahabhain-Ardbeg.html#280714,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Allt-A-Bhainne,"Allt-A-Bhainne 12 yo 1992/2005 (58.9%, Weiser, Germany, cask #96/24232, 306 bottles)",https://www.whiskyfun.com/archivejuly05-1.html#100705,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Allt-A-Bhainne,"Allt a Bhainne 31 yo 1992/2024 (48%, The Whisky Cask Company, PX Sherry, 250 bottles)",https://www.whiskyfun.com/archivejanuary25-1-Longmorn-Linkwood.html#020125,a0387b355d9dee94ef4ed901f98c819ece13f392884f42f51d52d80b3bda80cc,exact_url,1.0,named_scottish_malt_distillery,name_does_not_mention_index_distillery
Allt-A-Bhainne,"Allt-Â-Bhainne 24 yo 1995/2020 (57.9%, Golden Cask, cask # CM264, 202 bottles)",https://www.whiskyfun.com/archivemarch21-2-Bunnahabhain-Tullibardine.html#250321,ef9fc1ae67086b7a2a1e423a23b4f31929dd2a99434988baf3be11e81d36a4be,exact_url,1.0,named_scottish_malt_distillery,name_does_not_mention_index_distillery
Allt-A-Bhainne,"Allt-Á-Bhainne 16 yo 1996/2013 (54.5%, Spirit of Caledonia, bourbon hogshead, cask #107157, 294 bottles)",https://www.whiskyfun.com/archiveapril14-2.html#190414,19eeefc3ad3ab2b27357c87c6b8c22c81733d81dbb84bebb80756589c8241776,exact_url,1.0,named_scottish_malt_distillery,name_does_not_mention_index_distillery
Allt-A-Bhainne,"Allt-A-Bhainne 23 yo 1997/2020 (52.4%, Whisky Nerds, cask #102589, barrel, 114 bottles) - by Angus",https://www.whiskyfun.com/archivejanuary21-2-Ardbeg-Kornog.html#230121,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry; multiple_candidates
An Cnoc/Knockdhu,"AnCnoc ‘Barrow’ (46%, OB, +/-2017)",https://www.whiskyfun.com/archivejuly18-1-Benrinnes-Linkwood-Tomintoul.html#030718,f31b6cef1c2dcdacf6a93794e9bdf048ca14a8c69d1ec724f6613b324a2ac0aa,exact_url,1.0,named_scottish_malt_distillery,name_does_not_mention_index_distillery
An Cnoc/Knockdhu,"AnCnoc ‘Black Hill Reserve’ (46%, OB, +/-2016)",https://www.whiskyfun.com/archivejune17-2-Ardmore-Port-Ellen-Caol-Ila.html#210617,bdc42231e3c5f948b5ad33328767826a1133fe7e1462e665989935f4c9db6406,exact_url,1.0,named_scottish_malt_distillery,name_does_not_mention_index_distillery
An Cnoc/Knockdhu,"AnCnoc 'Peated Edition Sherry Cask Finish' (40%, OB, +/-2022)",https://www.whiskyfun.com/archivefebruary23-2-Ardmore-Auchentoshan.html#170223,49afe09e49f63bad25938c30056ca5a016909f644b28fa6778d7e1bf64ef1e21,exact_url,1.0,named_scottish_malt_distillery,name_does_not_mention_index_distillery
An Cnoc/Knockdhu,"An Cnoc 'Peter Arkle 2nd Edition' (46%, OB, 2012)",https://www.whiskyfun.com/archiveoctober12-2.html#171012,85b4db1dd1db17c16cf30da7c69316b42ab9f15f1558fa0f321147d2b76e1274,exact_url,1.0,named_scottish_malt_distillery,name_does_not_mention_index_distillery
An Cnoc/Knockdhu,"AnCnoc 'rutter' (46%, OB, peated, 11ppm, 2014)",https://www.whiskyfun.com/archiveapril14-1.html#030414,9e7fba9a657ad668105c3ba98d8e904cd9aa51967874c2c060deeab27930a8d2,exact_url,1.0,named_scottish_malt_distillery,name_does_not_mention_index_distillery
An Cnoc/Knockdhu,"AnCnoc 'Cutter' (46%, OB, 2014)",https://www.whiskyfun.com/archivejanuary15-2-Mortlach-Tormore-Imperial-Ben-Nevis-Tomintoul.html#230115,24747cdd6bf95bdb8ff6ca95d01f7a0d4dd7a3233e354898919c8566b0208ae7,exact_url,1.0,named_scottish_malt_distillery,name_does_not_mention_index_distillery
An Cnoc/Knockdhu,"AnCnoc ‘Peatheart Batch 3’ (46%, OB, 2023)",https://www.whiskyfun.com/archivejuly25-1-Linkwood-Aberfeldy.html#040725,7ce257b0c24c50e9db44f35658c17aa3b50dbca0e4d2084fbd43b0d058506685,exact_url,1.0,named_scottish_malt_distillery,name_does_not_mention_index_distillery
An Cnoc/Knockdhu,"Knockdhu 12 yo (43%, OB, mid-1990’s)",https://www.whiskyfun.com/archivemarch08-2.html#200308,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
An Cnoc/Knockdhu,"An Cnoc 12 yo (40%, OB, circa 1995)",https://www.whiskyfun.com/ArchiveFebruary05-1.html#150205,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
An Cnoc/Knockdhu,"An Cnoc 12yo (40%, OB, +/- 2010)",https://www.whiskyfun.com/archiveaugust11-2.html#260811,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
An Cnoc/Knockdhu,"AnCnoc 12 yo (40%, OB, +/-2019)",https://www.whiskyfun.com/archivefebruary20-1-Balvenie-Longrow.html#110220,619338fd9fadc655165e8acbabc4077514a5e47d9f7c1cba539d3c7a52159661,exact_url,1.0,named_scottish_malt_distillery,name_does_not_mention_index_distillery
An Cnoc/Knockdhu,"AnCnoc 12 yo (40%, OB, +/-2025)",https://www.whiskyfun.com/archivemarch26-1-Tormore.html#060326,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
An Cnoc/Knockdhu,"An Cnoc 16 yo (46%, OB, bourbon barrels, 2008)",https://www.whiskyfun.com/archivejune08-1.html#040608,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
An Cnoc/Knockdhu,"An Cnoc 16 yo (46%, OB, +/- 2011)",https://www.whiskyfun.com/archivemarch12-1.html#040312,4406102d52422223286486e62a9051a963fc0aa699d82148ad6362ec79848fe5,exact_url,1.0,named_scottish_malt_distillery,name_does_not_mention_index_distillery
An Cnoc/Knockdhu,"An Cnoc 22 yo (46%, OB, 2013)",https://www.whiskyfun.com/archivefebruary13-2.html#170213,a9e763fa77a5b604140e29d827d973edded9ff8cbde9e6e946467b8f698f0622,exact_url,1.0,named_scottish_malt_distillery,name_does_not_mention_index_distillery
An Cnoc/Knockdhu,"An Cnoc 30 yo 1975/2005 (50%, OB)",https://www.whiskyfun.com/archivenovember10-2.html#181110,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
An Cnoc/Knockdhu,"An Cnoc 1990/2004 (46%, OB)",https://www.whiskyfun.com/ArchiveApril05-1.html#090405,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
An Cnoc/Knockdhu,"Knockdhu 10 yo 2006/2017 (56.5%, Cadenhead, Small Batch)",https://www.whiskyfun.com/archivejanuary21-2-Ardbeg-Kornog.html#220121,8422c99e539b013b203c696311e8bdd54f85ff695efa527d549786b91272c7e6,exact_url,1.0,named_scottish_malt_distillery,name_does_not_mention_index_distillery
An Cnoc/Knockdhu,"Knockdhu 10 yo 2011/2021 (49.7%, Cadenhead, Sherry Cask, fino sherry hogshead, 300 bottles)",https://www.whiskyfun.com/archivejuly22-2-Strathisla-Dufftown.html#150722,78b64853bef2c648478c9472d2e98acc30bc055c238a4c7c411917f9575cc801,exact_url,1.0,named_scottish_malt_distillery,name_does_not_mention_index_distillery
An Cnoc/Knockdhu,"Knockdhu 17 yo 2006/2023 (46%, Hunter Laing, Hepburn’s Choice, refill hogshead, 360 bottles)",https://www.whiskyfun.com/archiveseptember24-1-Tamdhu-Aultmore.html#090924,ae10bb9d0240583ec1555b405853b2aef8b682640d7eff52fb8c51e72b1cbc63,exact_url,1.0,named_scottish_malt_distillery,name_does_not_mention_index_distillery
Ardbeg,"Ardbeg NAS / 10 yo (80 proof, OB, early 1970s) - by Angus - 101217 - by Angus - 170421",https://www.whiskyfun.com/archivedecember17-1-Ardbeg-Chichibu-Ledaig.html#101217,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry; multiple_candidates
Ardbeg,"Ardbeg NAS / 10 yo (80 proof, OB, early 1970s) - by Angus - 101217 - by Angus",https://www.whiskyfun.com/archiveapril21-2-Aberlour-Benromach.html#170421,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry; multiple_candidates
Ardbeg,"Ardbeg 'Alligator' (51.2%, OB, general release, 2011)",https://www.whiskyfun.com/archiveseptember11-2.html#200911,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Ardbeg,"Ardbeg ‘An Oa’ (46%, OB, 2017) - 280917 - by Angus - 071017",https://www.whiskyfun.com/archiveseptember17-2-Lagavulin-Rosebank-Brora.html#280917,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry; multiple_candidates
Ardbeg,"Ardbeg ‘An Oa’ (46%, OB, 2017) - 280917 - by Angus",https://www.whiskyfun.com/archiveoctober17-1-Clynelish-Aberlour-Ardbeg.html#071017,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry; multiple_candidates
Ardbeg,"Ardbeg 'Blasda' (40%, OB, 2008)",https://www.whiskyfun.com/archiveseptember08-2.html#280908,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Ardbeg,"Ardbeg Committee (55.3%, OB, bottled 2002)",https://www.whiskyfun.com/archivefebruary06-1.html#010206,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Ardbeg,"Ardbeg 'Corryvreckan' (57.1%, OB, general release, 2009)",https://www.whiskyfun.com/archiveoctober09-2.html#221009,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Ardbeg,"Ardbeg ‘Dark cove’ (55%, OB, Committee release, 2016)",https://www.whiskyfun.com/archivemarch16-2-Highland-Park-Springbank-Macallan-Tomatin-Benriach.html#240316,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Ardbeg,"Ardbeg ‘Grooves’ (51.6%, OB, Committee Release, 2018) - 300418 - by Angus - 020618",https://www.whiskyfun.com/archiveapril18-2-Ardbeg-Caol-Ila-Benromach.html#300418,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry; multiple_candidates
Ardbeg,"Ardbeg ‘Grooves’ (51.6%, OB, Committee Release, 2018) - 300418 - by Angus",https://www.whiskyfun.com/archivejune18-1-Strathmill-Pulteney-Bowmore.html#020618,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry; multiple_candidates
Ardbeg,"Ardbeg 'Rollercoaster' (57.3%, OB, Committee, vatting of ten vintages, 2010)",https://www.whiskyfun.com/archivefebruary10-1.html#120210,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Ardbeg,"Ardbeg 'Supernova' (58.9%, OB, advanced Committee release, 2009)",https://www.whiskyfun.com/archivefebruary09-1.html#040209,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Ardbeg,"Ardbeg ‘Supernova’ (58.9%, OB, general release, 2009)",https://www.whiskyfun.com/archivemay09-1.html#070509,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Ardbeg,"Ardbeg ‘Supernova SN2010’ (60.1%, OB, 2010)",https://www.whiskyfun.com/archivemay10-2.html#170510,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Ardbeg,"Ardbeg Uigeadail new bottling (OB, bottled 2004)",https://www.whiskyfun.com/ArchiveJune04.html#130604,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Ardbeg,"Ardbeg 'Uigeadail' (54.2%, OB, 2010)",https://www.whiskyfun.com/archiveaugust11-2.html#240811,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Ardbeg,"Ardbeg 'Young Uigeadail' (59.9%, OB, Committee Reserve, 1392 bottles, 2006)",https://www.whiskyfun.com/archiveoctober06-1.html#021006,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Ardbeg,"Arrrrrrrdbeg (51.8%, OB, ex-rye casks, 2020) - by Angus",https://www.whiskyfun.com/archivedecember21-1-Aberfeldy-Springbank.html#111221,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry; multiple_candidates
Ardbeg,"Ardbeg 6 yo 'Very Young' (58.9%, OB, committee, for discussion)",https://www.whiskyfun.com/ArchiveMarch04.html#050304,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Ardbeg,"Ardbeg 10 yo (80° proof, OB, 26 2/3fl.ozs, Red lettering, France, 1960's)",https://www.whiskyfun.com/archiveapril05-2.html#260405,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Ardbeg,"Ardbeg 10 yo (80°proof, OB, UK, white label, early 1970’s)",https://www.whiskyfun.com/archivejuly08-2.html#170708,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Ardbeg,"Ardbeg 10 yo (no ABV listed, flat miniature, 1960’s or 1970's)",https://www.whiskyfun.com/feisile2006.html#280506,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Ardbeg,"Ardbeg 10 yo (70 proof, OB, bottled circa 1976) - by Angus",https://www.whiskyfun.com/archiveapril20-2-Ben-Nevis-Macallan.html#180420,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry; multiple_candidates
Ardbeg,"Ardbeg 10 yo 'Ten' (46%, OB, 1 litre 'For Duty Free Sale Only', L22244ML14 52) - by Angus",https://www.whiskyfun.com/archivemarch23-2-Aberlour-Strathmill.html#250323,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry; multiple_candidates
Ardbeg,"Ardbeg 10 yo (46%, OB, rotation 2003, for duty free, 1 litre) - 210121 - by Angus - 131120",https://www.whiskyfun.com/archivejanuary21-2-Ardbeg-Kornog.html#210121,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry; multiple_candidates
Ardbeg,"Ardbeg 10 yo (46%, OB, rotation 2003, for duty free, 1 litre) - 210121 - by Angus",https://www.whiskyfun.com/archivenovember20-1-Chichibu-Scapa.html#131120,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry; multiple_candidates
Ardbeg,"Ardbeg 10 yo 'Ten' (46%, OB, circa 2005)",https://www.whiskyfun.com/archivenovember06-2.html#161106,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Ardbeg,"Ardbeg 10yo ‘Ten’ (46%, OB, L6, 2006)",https://www.whiskyfun.com/archivejanuary09-2.html#250109,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Ardbeg,"Ardbeg 10 yo 'Ten' (46%, OB, +/- 2010)",https://www.whiskyfun.com/archiveapril11-1.html#060411,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Ardbeg,"Ardbeg 17 yo (40%, OB, -/+ 2000) - by Angus",https://www.whiskyfun.com/archivemarch19-2-Macallan-Glenrothes.html#230319,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry; multiple_candidates
Ardbeg,"Ardbeg 17 yo (40%, OB, +/-2002)",https://www.whiskyfun.com/archivedecember08-1.html#051208,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry
Ardbeg,"Ardbeg 19 yo ‘Traigh Bhan Batch 2’ (46,2%, OB, 2020)",https://www.whiskyfun.com/archiveoctober20-2-Glenallachie-Bruichladdich.html#191020,3df25349991b8a3aa113efc04291565456f5cc0fba3e4604cba054a85f6a47c0,fuzzy_low,1.0,named_scottish_malt_distillery,fuzzy_low; multiple_candidates
Ardbeg,"Ardbeg 23 yo ‘Twenty Something‘ (46.3%, OB, 2017) - by Angus",https://www.whiskyfun.com/archiveoctober18-1-Balblair-Talisker.html#061018,,unmatched,0.0,named_scottish_malt_distillery,unmatched_index_entry; multiple_candidates
